zpid,address,Latitude,Longitude
46242065," 620 Springview Dr, Orlando, FL 32803",28.53424,-81.336119
46242070," 706 Springview Dr, Orlando, FL 32803",28.533717,-81.335812
46242075," 730 Springview Dr, Orlando, FL 32803",28.533444,-81.335806
46242083," 627 Springview Dr, Orlando, FL 32803",28.534604,-81.335833
46242085," 637 Springview Dr, Orlando, FL 32803",28.533637,-81.3355
46242091," 729 Springview Dr, Orlando, FL 32803",28.532432,-81.335485
54440748," 1811 Oregon St, Orlando, FL 32803",28.560579,-81.357439
54441102," 880 Burns St, Orlando, FL 32803",28.558348,-81.32195
54441736," 918 N Hyer Ave, Orlando, FL 32803",28.557497,-81.366874
54442247," 821 E Concord St, Orlando, FL 32803",28.551449,-81.366765
54445010," 1600 Mount Vernon St, Orlando, FL 32803",28.550234,-81.360079
54445023," 315 N Hampton Ave, Orlando, FL 32803",28.546547,-81.355818
54445032," 316 N Forest Ave, Orlando, FL 32803",28.546548,-81.355273
54445033," 320 N Forest Ave, Orlando, FL 32803",28.546689,-81.355414
54445035," 328 N Forest Ave, Orlando, FL 32803",28.546964,-81.355418
54445038," 344 N Forest Ave, Orlando, FL 32803",28.547555,-81.355427
54445051," 349 Hillside Ave, Orlando, FL 32803",28.547555,-81.353547
54445052," 341 Hillside Ave, Orlando, FL 32803",28.547239,-81.353543
58338979," 1619 Canton St, Orlando, FL 32803",28.559701,-81.359598
58338980," 1701 Canton St, Orlando, FL 32803",28.559682,-81.359139
58338982," 1800 Park Lake St, Orlando, FL 32803",28.554977,-81.373909
59915301," 2175 Ridgewood St, Orlando, FL 32803",28.546759,-81.354099
59979337," 2165 Ridgewood St, Orlando, FL 32803",28.546779,-81.354192
60035399," 2105 Ridgewood St, Orlando, FL 32803",28.546628,-81.355078
60247504," 841 Meridale Ave, Orlando, FL 32803",28.55642,-81.357144
60328672," 837 N Fern Creek Ave # 200, Orlando, FL 32803",28.556172,-81.360161
60329580," 722 E Concord St, Orlando, FL 32803",28.550997,-81.367621
63400218," 700 Wingo St, Orlando, FL 32803",28.554078,-81.322939
63400237," 2608 E Central Blvd # A, Orlando, FL 32803",28.54232,-81.349728
65797717," 2866 Plaza Terrace Dr, Orlando, FL 32803",28.561894,-81.346621
65801650," 3004 Plaza Terrace Dr, Orlando, FL 32803",28.56191,-81.345072
66180438," 727 Hillcrest St, Orlando, FL 32803",28.552548,-81.367526
66188328," 2105 E Central Blvd, Orlando, FL 32803",28.542436,-81.354595
66188329," 5 N Forest Ave, Orlando, FL 32803",28.542558,-81.354691
66194279," 1226 Mount Vernon St, Orlando, FL 32803",28.550114,-81.363284
71065159," 1614 New York Ave, Orlando, FL 32803",28.565946,-81.370917
71069651," 3090 Plaza Terrace Dr, Orlando, FL 32803",28.561919,-81.344118
71070660," 3150 Plaza Terrace Dr, Orlando, FL 32803",28.561926,-81.343443
71083739," 1316 Oregon St, Orlando, FL 32803",28.56019,-81.362735
71083740," 1042 Shine Ave, Orlando, FL 32803",28.56,-81.362568
71083757," 627 Park Lake St, Orlando, FL 32803",28.555161,-81.370115
71090339," 430 Davis Dr, Orlando, FL 32803",28.549085,-81.357681
71090358," 2810 E Washington St # 4, Orlando, FL 32803",28.544151,-81.347678
82080741," 1326 Belgrade Ave, Orlando, FL 32803",28.563234,-81.362788
82081757," 4413 Park Lake St, Orlando, FL 32803",28.555401,-81.330616
82089119," 813 Kenilworth Ter, Orlando, FL 32803",28.555396,-81.370303
82089137," 2433 E Jefferson St, Orlando, FL 32803",28.545264,-81.351156
82095442," 516 N Shine Ave, Orlando, FL 32803",28.550124,-81.363041
84647302," 1805 Montana St, Orlando, FL 32803",28.562111,-81.357459
89676432," 335 N Hyer Ave, Orlando, FL 32803",28.547098,-81.366175
89679274," 814 Strathmore Dr, Orlando, FL 32803",28.531093,-81.339251
99698778," 2517 Ridge Ave, Orlando, FL 32803",28.571371,-81.349179
99704946," 327 Broadway Ave, Orlando, FL 32803",28.547061,-81.372316
99705075," 948 La Salle Ave, Orlando, FL 32803",28.558374,-81.361725
99719204," 1181 Sasoon Ave, Orlando, FL 32803",28.560927,-81.31786
99729970," 608 E Concord St, Orlando, FL 32803",28.550775,-81.370151
99734023," 614 E Marks St, Orlando, FL 32803",28.556556,-81.370097
99734768," 325 Broadway Ave, Orlando, FL 32803",28.546914,-81.372328
99737844," 735 Mayfair Cir, Orlando, FL 32803",28.53425,-81.353296
99741876," 636 Hillcrest St, Orlando, FL 32803",28.552068,-81.369035
99752751," 1713 Montana St, Orlando, FL 32803",28.562025,-81.358933
99752854," 4270 Lake Underhill Rd, Orlando, FL 32803",28.537197,-81.332662
116216534," 1906 Merritt Park Dr, Orlando, FL 32803",28.569213,-81.354539
116218586," 1509 Altaloma Ave, Orlando, FL 32803",28.56516,-81.359238
121159930," 1513 E Livingston St, Orlando, FL 32803",28.547914,-81.360703
123034403," 4876 Beach Blvd, Orlando, FL 32803",28.560391,-81.319691
123034425," 1087 Avila Ln, Orlando, FL 32803",28.560138,-81.319105
123034564," 4852 Beach Blvd, Orlando, FL 32803",28.559982,-81.320216
123034712," 4904 Beach Blvd, Orlando, FL 32803",28.560583,-81.318867
123034725," 1032 Baldwin Cove Way, Orlando, FL 32803",28.559614,-81.319799
123035218," 4888 Beach Blvd, Orlando, FL 32803",28.560567,-81.319317
123189167," 1056 Avila Ln, Orlando, FL 32803",28.55975,-81.31941
123467581," 1092 Avila Ln, Orlando, FL 32803",28.560248,-81.318887
123467918," 1060 Avila Ln, Orlando, FL 32803",28.559753,-81.319277
123468049," 736 N Fern Creek Ave, Orlando, FL 32803",28.554444,-81.360485
123468118," 1091 Avila Ln, Orlando, FL 32803",28.560236,-81.319107
125945381," 1229 Ayrshire St, Orlando, FL 32803",28.57939,-81.363212
125949770," 5430 Sunrise Blvd, Orlando, FL 32803",28.563869,-81.315658
126049590," 4324 Rixey St, Orlando, FL 32803",28.555105,-81.326595
126052737," 527 Cathcart Ave, Orlando, FL 32803",28.550429,-81.370196
156712721," 1610 Woodward St, Orlando, FL 32803",28.553763,-81.359864
156721344," 4211 Daubert St, Orlando, FL 32803",28.556418,-81.328598
156747607," 222 Pasadena Pl, Orlando, FL 32803",28.557346,-81.374581
156747614," 115 E Marks St, Orlando, FL 32803",28.557017,-81.376283
156756364," 229 Pasadena Pl, Orlando, FL 32803",28.557834,-81.37435
156756492," 1332 N Fern Creek Ave, Orlando, FL 32803",28.563487,-81.360839
156756844," 203 Park Lake St, Orlando, FL 32803",28.555256,-81.375174
156756846," 823 Irma Ave, Orlando, FL 32803",28.555802,-81.375041
156756847," 827 Irma Ave, Orlando, FL 32803",28.555944,-81.375043
156756848," 831 Irma Ave, Orlando, FL 32803",28.556096,-81.375045
156757191," 716 N Fern Creek Ave, Orlando, FL 32803",28.553708,-81.360487
156769164," 735 Irma Ave, Orlando, FL 32803",28.554451,-81.374724
156769252," 720 E Colonial Dr, Orlando, FL 32803",28.552907,-81.367648
156769354," 1239 Mount Vernon St, Orlando, FL 32803",28.550659,-81.362814
156769360," 1218 Mount Vernon St, Orlando, FL 32803",28.550113,-81.363602
156769361," 1212 Mount Vernon St, Orlando, FL 32803",28.550113,-81.363761
156770191," 1520 E Livingston St, Orlando, FL 32803",28.547383,-81.360579
156770216," 123 Zelma St, Orlando, FL 32803",28.554468,-81.37584
156821748," 615 Irvington Ave, Orlando, FL 32803",28.551966,-81.346533
156821872," 2106 Hillcrest St, Orlando, FL 32803",28.551995,-81.354857
156822080," 315 N Fern Creek Ave, Orlando, FL 32803",28.546442,-81.359932
156822081," 319 N Fern Creek Ave, Orlando, FL 32803",28.546587,-81.359934
156822538," 2515 E South St, Orlando, FL 32803",28.539002,-81.350268
156822564," 1920 E Robinson St, Orlando, FL 32803",28.545605,-81.356256
156822674," 200 N Bumby Ave, Orlando, FL 32803",28.544827,-81.352245
156822675," 116 N Bumby Ave, Orlando, FL 32803",28.544646,-81.352242
190918491," 1800 Park Lake St, Orlando, FL 32803",28.554977,-81.373909
190918673," 5401 Sunrise Blvd, Orlando, FL 32803",28.564132,-81.316121
190918795," 3109 E Central Blvd, Orlando, FL 32803",28.542716,-81.344312
190920000," 827 N Eola Dr, Orlando, FL 32803",28.555911,-81.36943
190920310," 823 Eola Dr, Orlando, FL 32803",28.555338,-81.369389
190921114," 5363 Sunrise Blvd, Orlando, FL 32803",28.564312,-81.316588
190922400," 2109 Anderson Pl, Orlando, FL 32803",28.536986,-81.354347
190922754," 5369 Sunrise Blvd, Orlando, FL 32803",28.564319,-81.316432
247108270," 2710 Chelsea St, Orlando, FL 32803",28.561201,-81.348169
247108374," 330 Broadway Ave, Orlando, FL 32803",28.546845,-81.372825
247108376," 1517 Hillcrest St, Orlando, FL 32803",28.552478,-81.360781
247130178," 608 E Marks St, Orlando, FL 32803",28.556675,-81.370275
247130399," 1126 N Thornton Ave, Orlando, FL 32803",28.561156,-81.365642
247130495," 1607 Woodward St UNIT 15, Orlando, FL 32803",28.554386,-81.360031
247131305," 1607 Woodward St # 14, Orlando, FL 32803",28.554386,-81.360031
247131384," 4334 Rixey St, Orlando, FL 32803",28.555131,-81.326323
247132900," 2316 Ridge Ave, Orlando, FL 32803",28.570748,-81.349368
247132944," 614 E Marks St, Orlando, FL 32803",28.556556,-81.370097
247133020," 1030 Marks St, Orlando, FL 32803",28.556367,-81.366023
247133305," 1607 Woodward St UNIT 13, Orlando, FL 32803",28.554386,-81.360031
247133589," 846 N Thornton Ave, Orlando, FL 32803",28.556372,-81.365702
247133644," 1012 E Marks St, Orlando, FL 32803",28.55661,-81.366039
294882592," 326 N Fern Creek Ave, Orlando, FL 32803",28.547012,-81.3604
294882679," 2215 Hillcrest St # 1, Orlando, FL 32803",28.552251,-81.353926
294882924," 1036 Marks St, Orlando, FL 32803",28.556366,-81.365957
294884321," 4401 E Colonial Dr SUITE 101, Orlando, FL 32803",28.554038,-81.330879
294884322," 4401 E Colonial Dr SUITE 107, Orlando, FL 32803",28.554038,-81.330879
294886191," 2100 Ridgewood St, Orlando, FL 32803",28.546372,-81.355147
294889068," 555 N Fern Creek Ave, Orlando, FL 32803",28.55117,-81.360069
294889185," 1120 Hardy Ave, Orlando, FL 32803",28.561265,-81.357145
294889313," 1418 Illinois St UNIT A, Orlando, FL 32803",28.556022,-81.361881
294890113," 638 E Livingston St, Orlando, FL 32803",28.54732,-81.369003
294890397," 944 La Salle Ave, Orlando, FL 32803",28.558301,-81.361689
2085051231," 743 & 745 N. Magnolia Ave., Orlando, FL 32803",28.556479,-81.33664
2086146081," 621 Garvin, Orlando, FL 32803",28.55754,-81.358288
2086151624,1217,0,0
2090287829," 1122 Hardy Ave, Orlando, FL 32803",28.560646,-81.35684
2091810595," 4334 Rixey Street, Orlando, FL 32803",28.555131,-81.326323
2092361912," 743 N. Magnolia Ave., Orlando, FL 32803",28.554738,-81.376583
2092898354," 1181 Sasoon, Orlando, FL 32803",28.560927,-81.31786
2094945262," 1212 Mount Vernon Street, Orlando, FL 32803",28.550113,-81.363761
2097508133," 716 N Ferncreek Ave, Orlando, FL 32803",28.553842,-81.360463
2099523648," 2614 E Central Blvd, Orlando, FL 32803",28.542321,-81.349666
2117148013," 1416 Nebraska St, Orlando, FL 32803",28.565316,-81.361647
2140010505," 3112 Plaza Terrace Dr, Orlando, FL 32803",28.561921,-81.34388
2145678589," 230 N Glenwood Ave, Orlando, FL 32803",28.545275,-81.352936
46039576," 825 Neuse Ave, Orlando, FL 32804",28.603218,-81.392244
46039578," 811 Neuse Ave, Orlando, FL 32804",28.603224,-81.391828
46039591," 815 Carlson Dr, Orlando, FL 32804",28.602316,-81.391987
46039605," 737 Carlson Dr, Orlando, FL 32804",28.602333,-81.390635
46039615," 744 Carlson Dr, Orlando, FL 32804",28.60178,-81.39098
46039617," 760 Carlson Dr, Orlando, FL 32804",28.601737,-81.391299
46039635," 862 Carlson Dr, Orlando, FL 32804",28.601751,-81.39311
46039638," 4917 Adanson St, Orlando, FL 32804",28.601483,-81.393409
46039643," 837 Timor Ave, Orlando, FL 32804",28.601375,-81.392564
46039649," 824 Timor Ave, Orlando, FL 32804",28.600858,-81.392205
46039654," 850 Timor Ave, Orlando, FL 32804",28.60078,-81.393256
46039660," 839 Naples Dr, Orlando, FL 32804",28.600467,-81.392775
46039669," 754 Timor Ave, Orlando, FL 32804",28.600874,-81.390921
46039672," 761 Naples Dr, Orlando, FL 32804",28.600483,-81.391487
46039674," 747 Naples Dr, Orlando, FL 32804",28.600488,-81.391131
46039693," 767 Carew Ave, Orlando, FL 32804",28.599647,-81.391373
46039706," 832 Naples Dr, Orlando, FL 32804",28.599902,-81.392731
46039719," 801 Carew Ave, Orlando, FL 32804",28.599579,-81.391938
46039720," 804 Carew Ave, Orlando, FL 32804",28.599006,-81.391966
46039723," 828 Carew Ave, Orlando, FL 32804",28.598973,-81.392584
46039733," 835 Canovia Ave, Orlando, FL 32804",28.598723,-81.392855
46039737," 4604 Santee St, Orlando, FL 32804",28.598793,-81.392028
46039740," 706 Carew Ave, Orlando, FL 32804",28.598987,-81.390047
46039742," 726 Carew Ave, Orlando, FL 32804",28.599025,-81.390439
46039751," 761 Canovia Ave, Orlando, FL 32804",28.598743,-81.391243
46039753," 753 Canovia Ave, Orlando, FL 32804",28.598766,-81.390855
46039755," 725 Canovia Ave, Orlando, FL 32804",28.598728,-81.390457
46039758," 701 Canovia Ave, Orlando, FL 32804",28.59876,-81.389891
46039772," 747 Alton Ave, Orlando, FL 32804",28.597819,-81.390747
46039778," 4510 Santee St, Orlando, FL 32804",28.598027,-81.392064
46039780," 816 Canovia Ave, Orlando, FL 32804",28.598131,-81.392448
46039791," 835 Alton Ave, Orlando, FL 32804",28.597786,-81.392984
46039800," 838 Alton Ave, Orlando, FL 32804",28.59728,-81.393228
46039803," 905 W Fairbanks Ave, Orlando, FL 32804",28.596845,-81.392682
46039804," 901 W Fairbanks Ave, Orlando, FL 32804",28.596847,-81.392489
46039807," 720 Alton Ave, Orlando, FL 32804",28.597259,-81.390243
46039809," 740 Alton Ave, Orlando, FL 32804",28.597255,-81.390631
46039818," 731 W Fairbanks Ave, Orlando, FL 32804",28.596667,-81.390975
46039820," 721 W Fairbanks Ave, Orlando, FL 32804",28.596636,-81.39067
46044853," 4512 Edgewater Dr, Orlando, FL 32804",28.600096,-81.402612
46045108," 4421 Buckeye Ct, Orlando, FL 32804",28.597832,-81.396334
46045114," 4701 Goddard Ave, Orlando, FL 32804",28.602096,-81.401565
46045117," 1415 Carlson Dr, Orlando, FL 32804",28.602507,-81.400484
46045120," 1403 Carlson Dr, Orlando, FL 32804",28.602465,-81.399805
46045121," 1516 Carlson Dr, Orlando, FL 32804",28.601784,-81.401628
46045127," 1412 Carlson Dr, Orlando, FL 32804",28.60177,-81.400348
46045128," 1408 Carlson Dr, Orlando, FL 32804",28.6018,-81.400164
46045142," 1334 Carlson Dr, Orlando, FL 32804",28.601756,-81.399625
46045151," 1213 Carlson Dr, Orlando, FL 32804",28.602259,-81.398259
46045163," 4465 Fairview Ave, Orlando, FL 32804",28.598901,-81.397116
46045169," 4452 Fairview Ave, Orlando, FL 32804",28.598575,-81.397792
46045170," 4444 Fairview Ave, Orlando, FL 32804",28.598279,-81.39783
46045181," 1431 Lantry Ct, Orlando, FL 32804",28.597492,-81.398894
46045182," 1425 Lantry Ct, Orlando, FL 32804",28.59769,-81.398686
46045184," 1413 Lantry Ct, Orlando, FL 32804",28.59812,-81.398283
46045203," 1758 Wentwood Ave, Orlando, FL 32804",28.601463,-81.406726
46045223," 1622 Courtland St, Orlando, FL 32804",28.60367,-81.402764
46045232," 4521 Edgewater Dr, Orlando, FL 32804",28.600301,-81.402376
46045251," 4628 Andrus Ave, Orlando, FL 32804",28.602171,-81.403324
46045275," 4716 Davisson Ave, Orlando, FL 32804",28.602863,-81.404368
46045286," 1906 Courtland St, Orlando, FL 32804",28.603693,-81.405404
46045288," 1918 Courtland St, Orlando, FL 32804",28.603695,-81.405714
46045298," 5019 Davisson Ave, Orlando, FL 32804",28.60478,-81.403632
46045299," 5103 Davisson Ave, Orlando, FL 32804",28.604987,-81.403618
46045303," 1621 Courtland St, Orlando, FL 32804",28.604218,-81.402595
46045307," 5107 Andrus Ave, Orlando, FL 32804",28.605116,-81.402519
46045330," 4715 Goddard Ave, Orlando, FL 32804",28.602548,-81.40166
46045336," 4513 Goddard Ave, Orlando, FL 32804",28.600414,-81.401698
46045340," 4601 Goddard Ave, Orlando, FL 32804",28.60116,-81.401601
46045345," 915 Canovia Ave, Orlando, FL 32804",28.59865,-81.39442
46045688," 1800 Fairview Shores Dr, Orlando, FL 32804",28.598747,-81.407429
46045706," 1144 Courtland St, Orlando, FL 32804",28.603576,-81.397283
46045711," 1117 Neuse Ave, Orlando, FL 32804",28.603308,-81.39678
46045724," 921 Neuse Ave, Orlando, FL 32804",28.603263,-81.394363
46045726," 913 Neuse Ave, Orlando, FL 32804",28.60326,-81.394052
46045728," 901 Neuse Ave, Orlando, FL 32804",28.603257,-81.393732
46045729," 5008 Adanson St, Orlando, FL 32804",28.602778,-81.39381
46045730," 5006 Adanson St, Orlando, FL 32804",28.602572,-81.393835
46045740," 1008 Neuse Ave, Orlando, FL 32804",28.602661,-81.395765
46045743," 1014 Neuse Ave, Orlando, FL 32804",28.602704,-81.396277
46045744," 1016 Neuse Ave, Orlando, FL 32804",28.602677,-81.396428
46045751," 1137 Carlson Dr, Orlando, FL 32804",28.602357,-81.397548
46045752," 1131 Carlson Dr, Orlando, FL 32804",28.602349,-81.397332
46045766," 915 Carlson Dr, Orlando, FL 32804",28.602331,-81.394463
46045769," 901 Carlson Dr, Orlando, FL 32804",28.602297,-81.393818
46045772," 912 Carlson Dr, Orlando, FL 32804",28.601753,-81.394403
46045773," 920 Carlson Dr, Orlando, FL 32804",28.601756,-81.394698
46045789," 1125 Timor Ave, Orlando, FL 32804",28.601432,-81.396603
46045792," 1107 Timor Ave, Orlando, FL 32804",28.60139,-81.396142
46045793," 1103 Timor Ave, Orlando, FL 32804",28.601389,-81.395987
46045799," 937 Timor Ave, Orlando, FL 32804",28.601418,-81.39505
46045802," 915 Timor Ave, Orlando, FL 32804",28.601414,-81.394577
46045808," 912 Timor Ave, Orlando, FL 32804",28.600803,-81.394463
46045809," 916 Timor Ave, Orlando, FL 32804",28.600842,-81.394621
46045817," 1024 Timor Ave, Orlando, FL 32804",28.600852,-81.395864
46045826," 1121 Naples Dr, Orlando, FL 32804",28.600497,-81.396662
46045835," 921 Naples Dr, Orlando, FL 32804",28.60048,-81.394798
46045841," 1002 Naples Dr, Orlando, FL 32804",28.599922,-81.395176
46045857," 1114 Carew Ave, Orlando, FL 32804",28.599019,-81.396736
46045858," 1121 Canovia Ave, Orlando, FL 32804",28.598647,-81.396849
46045862," 1006 Carew Ave, Orlando, FL 32804",28.599024,-81.395056
46045863," 1012 Carew Ave, Orlando, FL 32804",28.599025,-81.395244
46045869," 1011 Canovia Ave, Orlando, FL 32804",28.59865,-81.395079
46045870," 1005 Canovia Ave, Orlando, FL 32804",28.59865,-81.394843
46045929," 4504 Edgewater Dr, Orlando, FL 32804",28.599623,-81.402165
46045930," 1003 Wentrop Ln, Orlando, FL 32804",28.599363,-81.402052
46093359," 1003 Fleck Ave, Orlando, FL 32804",28.594457,-81.396013
46093363," 1020 Fleck Ave, Orlando, FL 32804",28.593642,-81.397546
46093373," 1018 Grier Ave, Orlando, FL 32804",28.59298,-81.397324
46093386," 4285 Edgewater Dr, Orlando, FL 32804",28.594714,-81.395639
46093387," 1134 Sherrington Rd, Orlando, FL 32804",28.59486,-81.395836
46093388," 1124 Sherrington Rd, Orlando, FL 32804",28.595112,-81.395596
46093391," 4256 Shorecrest Dr, Orlando, FL 32804",28.59482,-81.394929
46093393," 4246 Shorecrest Dr, Orlando, FL 32804",28.594511,-81.394621
46093400," 4360 Shorecrest Dr, Orlando, FL 32804",28.59568,-81.396083
46093401," 1125 Sherrington Rd, Orlando, FL 32804",28.595585,-81.395984
46093402," 1129 Sherrington Rd, Orlando, FL 32804",28.595298,-81.396139
46093405," 1119 Sherrington Rd, Orlando, FL 32804",28.595642,-81.395517
46093413," 1048 W Fairbanks Ave, Orlando, FL 32804",28.59639,-81.394756
46093414," 1036 W Fairbanks Ave, Orlando, FL 32804",28.596388,-81.394538
46093419," 952 W Fairbanks Ave, Orlando, FL 32804",28.596254,-81.393449
46093422," 4390 Coronado Rd, Orlando, FL 32804",28.596288,-81.392766
46093430," 1035 Sherrington Rd, Orlando, FL 32804",28.596005,-81.394442
46093431," 1047 Sherrington Rd, Orlando, FL 32804",28.596003,-81.39466
46093435," 4201 Shorecrest Dr, Orlando, FL 32804",28.593475,-81.393704
46093439," 4233 Shorecrest Dr, Orlando, FL 32804",28.594269,-81.393973
